<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS-9.18,15,20180907,171500,105540.0000000,105540.0000000,105290.0000000,105410.0000000,9428
SPFB.RTS-9.18,15,20180907,173000,105410.0000000,105520.0000000,105300.0000000,105320.0000000,5829
SPFB.RTS-9.18,15,20180907,174500,105330.0000000,105520.0000000,105310.0000000,105340.0000000,6209
SPFB.RTS-9.18,15,20180907,180000,105340.0000000,105470.0000000,105320.0000000,105400.0000000,6011
SPFB.RTS-9.18,15,20180907,181500,105410.0000000,105500.0000000,105320.0000000,105430.0000000,5438
SPFB.RTS-9.18,15,20180907,183000,105430.0000000,105630.0000000,105370.0000000,105620.0000000,7963
SPFB.RTS-9.18,15,20180907,190000,105590.0000000,105590.0000000,104590.0000000,104820.0000000,15010
SPFB.RTS-9.18,15,20180907,191500,104820.0000000,104880.0000000,104570.0000000,104570.0000000,8910
SPFB.RTS-9.18,15,20180907,193000,104570.0000000,104750.0000000,104550.0000000,104640.0000000,5357
SPFB.RTS-9.18,15,20180907,194500,104640.0000000,104860.0000000,104610.0000000,104770.0000000,4363
SPFB.RTS-9.18,15,20180907,200000,104760.0000000,104790.0000000,104610.0000000,104620.0000000,3069
SPFB.RTS-9.18,15,20180907,201500,104610.0000000,104740.0000000,104600.0000000,104730.0000000,3068
SPFB.RTS-9.18,15,20180907,203000,104720.0000000,104750.0000000,104610.0000000,104660.0000000,2036
SPFB.RTS-9.18,15,20180907,204500,104650.0000000,104710.0000000,104650.0000000,104680.0000000,1388
SPFB.RTS-9.18,15,20180907,210000,104680.0000000,104730.0000000,104610.0000000,104690.0000000,2310
SPFB.RTS-9.18,15,20180907,211500,104690.0000000,104840.0000000,104680.0000000,104830.0000000,2095
SPFB.RTS-9.18,15,20180907,213000,104820.0000000,104830.0000000,104710.0000000,104760.0000000,1135
SPFB.RTS-9.18,15,20180907,214500,104780.0000000,104820.0000000,104760.0000000,104790.0000000,825
SPFB.RTS-9.18,15,20180907,220000,104780.0000000,104820.0000000,104580.0000000,104600.0000000,2361
SPFB.RTS-9.18,15,20180907,221500,104590.0000000,104730.0000000,104590.0000000,104680.0000000,1435
SPFB.RTS-9.18,15,20180907,223000,104690.0000000,104730.0000000,104580.0000000,104650.0000000,2254
SPFB.RTS-9.18,15,20180907,224500,104650.0000000,104690.0000000,104520.0000000,104570.0000000,3880
SPFB.RTS-9.18,15,20180907,230000,104570.0000000,104630.0000000,104570.0000000,104620.0000000,1103
SPFB.RTS-9.18,15,20180907,231500,104610.0000000,104640.0000000,104590.0000000,104640.0000000,645
SPFB.RTS-9.18,15,20180907,233000,104640.0000000,104700.0000000,104630.0000000,104660.0000000,1858
SPFB.RTS-9.18,15,20180907,234500,104680.0000000,104740.0000000,104650.0000000,104670.0000000,1443
SPFB.RTS-9.18,15,20180910,100000,104720.0000000,105300.0000000,104630.0000000,105120.0000000,23554
SPFB.RTS-9.18,15,20180910,101500,105120.0000000,105250.0000000,105030.0000000,105210.0000000,9932
SPFB.RTS-9.18,15,20180910,103000,105200.0000000,105240.0000000,105020.0000000,105150.0000000,11082
SPFB.RTS-9.18,15,20180910,104500,105150.0000000,105180.0000000,104870.0000000,104960.0000000,9612
SPFB.RTS-9.18,15,20180910,110000,104970.0000000,105100.0000000,104820.0000000,104830.0000000,7698
SPFB.RTS-9.18,15,20180910,111500,104830.0000000,104860.0000000,104670.0000000,104760.0000000,7882
SPFB.RTS-9.18,15,20180910,113000,104770.0000000,105010.0000000,104740.0000000,104940.0000000,6209
SPFB.RTS-9.18,15,20180910,114500,104950.0000000,105040.0000000,104840.0000000,104960.0000000,6989
SPFB.RTS-9.18,15,20180910,120000,104960.0000000,104990.0000000,104810.0000000,104870.0000000,4698
SPFB.RTS-9.18,15,20180910,121500,104860.0000000,104880.0000000,104690.0000000,104780.0000000,4833
SPFB.RTS-9.18,15,20180910,123000,104790.0000000,104900.0000000,104760.0000000,104900.0000000,3990
SPFB.RTS-9.18,15,20180910,124500,104900.0000000,104960.0000000,104730.0000000,104750.0000000,4105
SPFB.RTS-9.18,15,20180910,130000,104750.0000000,104760.0000000,104390.0000000,104470.0000000,20005
SPFB.RTS-9.18,15,20180910,131500,104470.0000000,104520.0000000,104160.0000000,104300.0000000,10495
SPFB.RTS-9.18,15,20180910,133000,104290.0000000,104440.0000000,104190.0000000,104210.0000000,7626
SPFB.RTS-9.18,15,20180910,134500,104200.0000000,104370.0000000,104060.0000000,104300.0000000,7972
SPFB.RTS-9.18,15,20180910,140000,104280.0000000,104310.0000000,104150.0000000,104230.0000000,4157
SPFB.RTS-9.18,15,20180910,141500,104240.0000000,104300.0000000,104170.0000000,104180.0000000,5078
SPFB.RTS-9.18,15,20180910,143000,104170.0000000,104440.0000000,104080.0000000,104400.0000000,6529
SPFB.RTS-9.18,15,20180910,144500,104410.0000000,104450.0000000,104290.0000000,104330.0000000,4299
SPFB.RTS-9.18,15,20180910,150000,104330.0000000,104400.0000000,104300.0000000,104380.0000000,3615
SPFB.RTS-9.18,15,20180910,151500,104380.0000000,104420.0000000,104300.0000000,104350.0000000,3605
SPFB.RTS-9.18,15,20180910,153000,104340.0000000,104400.0000000,104310.0000000,104310.0000000,2555
SPFB.RTS-9.18,15,20180910,154500,104310.0000000,104360.0000000,104200.0000000,104320.0000000,4270
SPFB.RTS-9.18,15,20180910,160000,104310.0000000,104530.0000000,104300.0000000,104410.0000000,6895
SPFB.RTS-9.18,15,20180910,161500,104410.0000000,104470.0000000,104290.0000000,104330.0000000,6038
SPFB.RTS-9.18,15,20180910,163000,104330.0000000,104400.0000000,104250.0000000,104290.0000000,13456
SPFB.RTS-9.18,15,20180910,164500,104300.0000000,104380.0000000,104180.0000000,104300.0000000,7912
SPFB.RTS-9.18,15,20180910,170000,104310.0000000,104340.0000000,104020.0000000,104120.0000000,10803
SPFB.RTS-9.18,15,20180910,171500,104110.0000000,104440.0000000,104070.0000000,104370.0000000,9089
SPFB.RTS-9.18,15,20180910,173000,104380.0000000,104450.0000000,104210.0000000,104320.0000000,6766
SPFB.RTS-9.18,15,20180910,174500,104320.0000000,104350.0000000,104040.0000000,104050.0000000,7726
SPFB.RTS-9.18,15,20180910,180000,104050.0000000,104380.0000000,103910.0000000,104300.0000000,10366
SPFB.RTS-9.18,15,20180910,181500,104300.0000000,104330.0000000,104160.0000000,104220.0000000,4213
SPFB.RTS-9.18,15,20180910,183000,104230.0000000,104520.0000000,104210.0000000,104280.0000000,11300
SPFB.RTS-9.18,15,20180910,190000,104230.0000000,104320.0000000,104080.0000000,104140.0000000,6001
SPFB.RTS-9.18,15,20180910,191500,104140.0000000,104200.0000000,104100.0000000,104130.0000000,2772
SPFB.RTS-9.18,15,20180910,193000,104120.0000000,104270.0000000,104080.0000000,104110.0000000,2949
SPFB.RTS-9.18,15,20180910,194500,104100.0000000,104160.0000000,104050.0000000,104090.0000000,2065
SPFB.RTS-9.18,15,20180910,200000,104080.0000000,104150.0000000,103960.0000000,104040.0000000,4665
SPFB.RTS-9.18,15,20180910,201500,104050.0000000,104170.0000000,103970.0000000,104140.0000000,2333
SPFB.RTS-9.18,15,20180910,203000,104150.0000000,104220.0000000,104100.0000000,104130.0000000,1568
SPFB.RTS-9.18,15,20180910,204500,104140.0000000,104150.0000000,103970.0000000,104040.0000000,2585
SPFB.RTS-9.18,15,20180910,210000,104040.0000000,104110.0000000,104000.0000000,104050.0000000,1547
SPFB.RTS-9.18,15,20180910,211500,104050.0000000,104340.0000000,104000.0000000,104220.0000000,4716
SPFB.RTS-9.18,15,20180910,213000,104210.0000000,104260.0000000,104170.0000000,104260.0000000,1451
SPFB.RTS-9.18,15,20180910,214500,104260.0000000,104290.0000000,104130.0000000,104200.0000000,2028
SPFB.RTS-9.18,15,20180910,220000,104190.0000000,104230.0000000,104130.0000000,104160.0000000,1249
SPFB.RTS-9.18,15,20180910,221500,104160.0000000,104170.0000000,104100.0000000,104120.0000000,924
SPFB.RTS-9.18,15,20180910,223000,104130.0000000,104130.0000000,104010.0000000,104050.0000000,1521
SPFB.RTS-9.18,15,20180910,224500,104040.0000000,104070.0000000,104010.0000000,104050.0000000,1625
SPFB.RTS-9.18,15,20180910,230000,104050.0000000,104080.0000000,104010.0000000,104080.0000000,1158
SPFB.RTS-9.18,15,20180910,231500,104080.0000000,104130.0000000,104070.0000000,104130.0000000,727
SPFB.RTS-9.18,15,20180910,233000,104130.0000000,104140.0000000,104030.0000000,104060.0000000,1193
SPFB.RTS-9.18,15,20180910,234500,104050.0000000,104050.0000000,103530.0000000,103820.0000000,3201
SPFB.RTS-9.18,15,20180911,100000,103850.0000000,105500.0000000,103850.0000000,105350.0000000,42235
SPFB.RTS-9.18,15,20180911,101500,105350.0000000,105420.0000000,104810.0000000,105080.0000000,19647
SPFB.RTS-9.18,15,20180911,103000,105060.0000000,105230.0000000,104960.0000000,105160.0000000,7710
SPFB.RTS-9.18,15,20180911,104500,105140.0000000,105340.0000000,105050.0000000,105260.0000000,9731
SPFB.RTS-9.18,15,20180911,110000,105260.0000000,105610.0000000,105170.0000000,105570.0000000,12395
SPFB.RTS-9.18,15,20180911,111500,105580.0000000,105720.0000000,105520.0000000,105560.0000000,12533
SPFB.RTS-9.18,15,20180911,113000,105560.0000000,105620.0000000,105430.0000000,105460.0000000,7082
SPFB.RTS-9.18,15,20180911,114500,105460.0000000,105520.0000000,105230.0000000,105420.0000000,10946
SPFB.RTS-9.18,15,20180911,120000,105420.0000000,105450.0000000,104760.0000000,104830.0000000,16208
SPFB.RTS-9.18,15,20180911,121500,104830.0000000,105050.0000000,104780.0000000,104870.0000000,10254
SPFB.RTS-9.18,15,20180911,123000,104860.0000000,104930.0000000,104500.0000000,104650.0000000,14062
SPFB.RTS-9.18,15,20180911,124500,104650.0000000,104700.0000000,104510.0000000,104660.0000000,6455
SPFB.RTS-9.18,15,20180911,130000,104660.0000000,104980.0000000,104650.0000000,104870.0000000,9176
SPFB.RTS-9.18,15,20180911,131500,104880.0000000,105020.0000000,104860.0000000,104900.0000000,3046
SPFB.RTS-9.18,15,20180911,133000,104880.0000000,104920.0000000,104810.0000000,104870.0000000,3444
SPFB.RTS-9.18,15,20180911,134500,104880.0000000,104890.0000000,104700.0000000,104820.0000000,3029
SPFB.RTS-9.18,15,20180911,140000,104830.0000000,104830.0000000,104710.0000000,104810.0000000,2094
SPFB.RTS-9.18,15,20180911,141500,104810.0000000,104840.0000000,104370.0000000,104420.0000000,8962
SPFB.RTS-9.18,15,20180911,143000,104420.0000000,104450.0000000,104240.0000000,104240.0000000,7155
SPFB.RTS-9.18,15,20180911,144500,104250.0000000,104430.0000000,104200.0000000,104310.0000000,4880
SPFB.RTS-9.18,15,20180911,150000,104330.0000000,104370.0000000,104010.0000000,104150.0000000,8700
SPFB.RTS-9.18,15,20180911,151500,104160.0000000,104290.0000000,104010.0000000,104210.0000000,9158
SPFB.RTS-9.18,15,20180911,153000,104210.0000000,104440.0000000,104120.0000000,104340.0000000,11771
SPFB.RTS-9.18,15,20180911,154500,104330.0000000,104500.0000000,104210.0000000,104290.0000000,7187
SPFB.RTS-9.18,15,20180911,160000,104280.0000000,104460.0000000,104190.0000000,104340.0000000,8495
SPFB.RTS-9.18,15,20180911,161500,104330.0000000,104370.0000000,104270.0000000,104330.0000000,2752
SPFB.RTS-9.18,15,20180911,163000,104310.0000000,104530.0000000,104110.0000000,104450.0000000,13327
SPFB.RTS-9.18,15,20180911,164500,104450.0000000,104880.0000000,104420.0000000,104870.0000000,14330
SPFB.RTS-9.18,15,20180911,170000,104870.0000000,104930.0000000,104670.0000000,104750.0000000,14980
SPFB.RTS-9.18,15,20180911,171500,104770.0000000,105160.0000000,104770.0000000,105070.0000000,13694
SPFB.RTS-9.18,15,20180911,173000,105080.0000000,105090.0000000,104760.0000000,104880.0000000,10418
SPFB.RTS-9.18,15,20180911,174500,104880.0000000,105270.0000000,104700.0000000,105060.0000000,13038
SPFB.RTS-9.18,15,20180911,180000,105060.0000000,105390.0000000,105050.0000000,105300.0000000,11843
SPFB.RTS-9.18,15,20180911,181500,105300.0000000,105480.0000000,105230.0000000,105430.0000000,8895
SPFB.RTS-9.18,15,20180911,183000,105430.0000000,105500.0000000,105340.0000000,105480.0000000,10784
SPFB.RTS-9.18,15,20180911,190000,105520.0000000,105880.0000000,105520.0000000,105570.0000000,8323
SPFB.RTS-9.18,15,20180911,191500,105580.0000000,105700.0000000,105520.0000000,105650.0000000,3633
SPFB.RTS-9.18,15,20180911,193000,105650.0000000,105780.0000000,105480.0000000,105750.0000000,4261
SPFB.RTS-9.18,15,20180911,194500,105770.0000000,105770.0000000,105630.0000000,105750.0000000,2399
SPFB.RTS-9.18,15,20180911,200000,105750.0000000,105800.0000000,105650.0000000,105680.0000000,3445
SPFB.RTS-9.18,15,20180911,201500,105680.0000000,105790.0000000,105340.0000000,105500.0000000,8424
SPFB.RTS-9.18,15,20180911,203000,105500.0000000,105590.0000000,105420.0000000,105490.0000000,2007
SPFB.RTS-9.18,15,20180911,204500,105480.0000000,105520.0000000,105430.0000000,105450.0000000,1461
SPFB.RTS-9.18,15,20180911,210000,105440.0000000,105510.0000000,105350.0000000,105410.0000000,2092
SPFB.RTS-9.18,15,20180911,211500,105410.0000000,105490.0000000,105400.0000000,105440.0000000,618
SPFB.RTS-9.18,15,20180911,213000,105440.0000000,105560.0000000,105420.0000000,105520.0000000,1403
SPFB.RTS-9.18,15,20180911,214500,105540.0000000,105640.0000000,105520.0000000,105620.0000000,919
SPFB.RTS-9.18,15,20180911,220000,105620.0000000,105710.0000000,105570.0000000,105700.0000000,1564
SPFB.RTS-9.18,15,20180911,221500,105690.0000000,105710.0000000,105570.0000000,105610.0000000,1703
SPFB.RTS-9.18,15,20180911,223000,105590.0000000,105770.0000000,105580.0000000,105750.0000000,1545
SPFB.RTS-9.18,15,20180911,224500,105770.0000000,105980.0000000,105730.0000000,105910.0000000,6073
SPFB.RTS-9.18,15,20180911,230000,105910.0000000,105970.0000000,105830.0000000,105920.0000000,3427
SPFB.RTS-9.18,15,20180911,231500,105930.0000000,105970.0000000,105900.0000000,105950.0000000,946
SPFB.RTS-9.18,15,20180911,233000,105960.0000000,106210.0000000,105930.0000000,106150.0000000,7016
SPFB.RTS-9.18,15,20180911,234500,106160.0000000,106260.0000000,106150.0000000,106250.0000000,2658
SPFB.RTS-9.18,15,20180912,100000,106200.0000000,106200.0000000,105750.0000000,106100.0000000,16595
SPFB.RTS-9.18,15,20180912,101500,106110.0000000,106440.0000000,106100.0000000,106300.0000000,16139
SPFB.RTS-9.18,15,20180912,103000,106300.0000000,106400.0000000,106170.0000000,106270.0000000,6958
SPFB.RTS-9.18,15,20180912,104500,106280.0000000,106480.0000000,106260.0000000,106360.0000000,8386
SPFB.RTS-9.18,15,20180912,110000,106360.0000000,106470.0000000,106280.0000000,106370.0000000,8774
SPFB.RTS-9.18,15,20180912,111500,106380.0000000,106570.0000000,106360.0000000,106550.0000000,10568
SPFB.RTS-9.18,15,20180912,113000,106560.0000000,106590.0000000,106290.0000000,106360.0000000,9668
SPFB.RTS-9.18,15,20180912,114500,106360.0000000,106450.0000000,106310.0000000,106340.0000000,4449
SPFB.RTS-9.18,15,20180912,120000,106350.0000000,106380.0000000,106050.0000000,106120.0000000,10458
SPFB.RTS-9.18,15,20180912,121500,106110.0000000,106120.0000000,105860.0000000,105990.0000000,7798
SPFB.RTS-9.18,15,20180912,123000,105990.0000000,106120.0000000,105960.0000000,106000.0000000,4607
SPFB.RTS-9.18,15,20180912,124500,105990.0000000,106620.0000000,105970.0000000,106530.0000000,15192
SPFB.RTS-9.18,15,20180912,130000,106530.0000000,106790.0000000,106470.0000000,106470.0000000,11214
SPFB.RTS-9.18,15,20180912,131500,106470.0000000,106660.0000000,106450.0000000,106500.0000000,5364
SPFB.RTS-9.18,15,20180912,133000,106500.0000000,106500.0000000,106360.0000000,106410.0000000,5081
SPFB.RTS-9.18,15,20180912,134500,106410.0000000,106460.0000000,106330.0000000,106400.0000000,2790
SPFB.RTS-9.18,15,20180912,140000,106400.0000000,106440.0000000,106100.0000000,106170.0000000,5884
SPFB.RTS-9.18,15,20180912,141500,106160.0000000,106840.0000000,106160.0000000,106810.0000000,12960
SPFB.RTS-9.18,15,20180912,143000,106800.0000000,106840.0000000,106610.0000000,106740.0000000,9082
SPFB.RTS-9.18,15,20180912,144500,106740.0000000,106880.0000000,106640.0000000,106790.0000000,9907
SPFB.RTS-9.18,15,20180912,150000,106780.0000000,107070.0000000,106730.0000000,106740.0000000,12056
SPFB.RTS-9.18,15,20180912,151500,106750.0000000,106760.0000000,106620.0000000,106760.0000000,4906
SPFB.RTS-9.18,15,20180912,153000,106760.0000000,106900.0000000,106740.0000000,106770.0000000,5253
SPFB.RTS-9.18,15,20180912,154500,106760.0000000,106900.0000000,106740.0000000,106830.0000000,4509
SPFB.RTS-9.18,15,20180912,160000,106840.0000000,106980.0000000,106750.0000000,106890.0000000,5553
SPFB.RTS-9.18,15,20180912,161500,106900.0000000,106910.0000000,106700.0000000,106730.0000000,3873
SPFB.RTS-9.18,15,20180912,163000,106730.0000000,106890.0000000,106700.0000000,106890.0000000,5974
SPFB.RTS-9.18,15,20180912,164500,106880.0000000,107030.0000000,106840.0000000,106870.0000000,6518
SPFB.RTS-9.18,15,20180912,170000,106880.0000000,107100.0000000,106800.0000000,106820.0000000,9325
SPFB.RTS-9.18,15,20180912,171500,106820.0000000,106830.0000000,106450.0000000,106560.0000000,12272
SPFB.RTS-9.18,15,20180912,173000,106570.0000000,106900.0000000,106440.0000000,106720.0000000,13050
SPFB.RTS-9.18,15,20180912,174500,106730.0000000,106760.0000000,106470.0000000,106580.0000000,14509
SPFB.RTS-9.18,15,20180912,180000,106570.0000000,106960.0000000,106270.0000000,106910.0000000,18110
SPFB.RTS-9.18,15,20180912,181500,106930.0000000,107570.0000000,106930.0000000,107450.0000000,34690
SPFB.RTS-9.18,15,20180912,183000,107450.0000000,107600.0000000,107220.0000000,107290.0000000,18522
SPFB.RTS-9.18,15,20180912,190000,107220.0000000,107340.0000000,107070.0000000,107170.0000000,7013
SPFB.RTS-9.18,15,20180912,191500,107180.0000000,107420.0000000,107130.0000000,107420.0000000,3954
SPFB.RTS-9.18,15,20180912,193000,107420.0000000,107510.0000000,107240.0000000,107450.0000000,5509
SPFB.RTS-9.18,15,20180912,194500,107460.0000000,107510.0000000,106570.0000000,107050.0000000,18960
SPFB.RTS-9.18,15,20180912,200000,107040.0000000,107250.0000000,106920.0000000,107240.0000000,8427
SPFB.RTS-9.18,15,20180912,201500,107240.0000000,107240.0000000,106980.0000000,107080.0000000,3755
SPFB.RTS-9.18,15,20180912,203000,107060.0000000,107370.0000000,107040.0000000,107140.0000000,3619
SPFB.RTS-9.18,15,20180912,204500,107130.0000000,107380.0000000,107080.0000000,107360.0000000,3171
SPFB.RTS-9.18,15,20180912,210000,107380.0000000,107390.0000000,107160.0000000,107210.0000000,2955
SPFB.RTS-9.18,15,20180912,211500,107200.0000000,107310.0000000,107150.0000000,107290.0000000,1594
SPFB.RTS-9.18,15,20180912,213000,107280.0000000,107300.0000000,107180.0000000,107220.0000000,1932
SPFB.RTS-9.18,15,20180912,214500,107210.0000000,107280.0000000,107100.0000000,107150.0000000,3180
SPFB.RTS-9.18,15,20180912,220000,107150.0000000,107300.0000000,107130.0000000,107250.0000000,2735
SPFB.RTS-9.18,15,20180912,221500,107260.0000000,107290.0000000,107190.0000000,107250.0000000,968
SPFB.RTS-9.18,15,20180912,223000,107260.0000000,107260.0000000,106950.0000000,107100.0000000,5197
SPFB.RTS-9.18,15,20180912,224500,107110.0000000,107120.0000000,106830.0000000,107020.0000000,4232
SPFB.RTS-9.18,15,20180912,230000,107010.0000000,107020.0000000,106860.0000000,106960.0000000,1240
SPFB.RTS-9.18,15,20180912,231500,106980.0000000,107110.0000000,106960.0000000,107090.0000000,741
SPFB.RTS-9.18,15,20180912,233000,107100.0000000,107130.0000000,106970.0000000,106970.0000000,1259
SPFB.RTS-9.18,15,20180912,234500,106980.0000000,107080.0000000,106930.0000000,107000.0000000,1165
SPFB.RTS-9.18,15,20180913,100000,107070.0000000,107700.0000000,107070.0000000,107560.0000000,26464
SPFB.RTS-9.18,15,20180913,101500,107550.0000000,107760.0000000,107430.0000000,107700.0000000,13680
SPFB.RTS-9.18,15,20180913,103000,107710.0000000,107860.0000000,107660.0000000,107830.0000000,6944
SPFB.RTS-9.18,15,20180913,104500,107830.0000000,108150.0000000,107820.0000000,108050.0000000,11938
SPFB.RTS-9.18,15,20180913,110000,108050.0000000,108150.0000000,107920.0000000,108020.0000000,7664
SPFB.RTS-9.18,15,20180913,111500,108030.0000000,108070.0000000,107920.0000000,107940.0000000,5743
SPFB.RTS-9.18,15,20180913,113000,107940.0000000,108060.0000000,107870.0000000,108030.0000000,5699
SPFB.RTS-9.18,15,20180913,114500,108040.0000000,108260.0000000,108030.0000000,108140.0000000,10793
SPFB.RTS-9.18,15,20180913,120000,108130.0000000,108500.0000000,108110.0000000,108480.0000000,14060
SPFB.RTS-9.18,15,20180913,121500,108470.0000000,108500.0000000,108200.0000000,108260.0000000,7668
SPFB.RTS-9.18,15,20180913,123000,108260.0000000,108270.0000000,108030.0000000,108070.0000000,8230
SPFB.RTS-9.18,15,20180913,124500,108080.0000000,108370.0000000,108060.0000000,108340.0000000,4779
SPFB.RTS-9.18,15,20180913,130000,108340.0000000,108490.0000000,108300.0000000,108390.0000000,4894
SPFB.RTS-9.18,15,20180913,131500,108400.0000000,108520.0000000,108340.0000000,108440.0000000,4908
SPFB.RTS-9.18,15,20180913,133000,108440.0000000,108550.0000000,108390.0000000,108430.0000000,4789
SPFB.RTS-9.18,15,20180913,134500,108430.0000000,108630.0000000,108380.0000000,108530.0000000,7931
SPFB.RTS-9.18,15,20180913,140000,108550.0000000,108980.0000000,108550.0000000,108860.0000000,15279
SPFB.RTS-9.18,15,20180913,141500,108870.0000000,109200.0000000,108800.0000000,109140.0000000,11592
SPFB.RTS-9.18,15,20180913,143000,109160.0000000,109220.0000000,109010.0000000,109120.0000000,9843
SPFB.RTS-9.18,15,20180913,144500,109120.0000000,109190.0000000,109000.0000000,109000.0000000,5681
SPFB.RTS-9.18,15,20180913,150000,109010.0000000,109090.0000000,108820.0000000,108900.0000000,7465
SPFB.RTS-9.18,15,20180913,151500,108890.0000000,109120.0000000,108820.0000000,108990.0000000,6985
SPFB.RTS-9.18,15,20180913,153000,108990.0000000,109340.0000000,108980.0000000,109270.0000000,18345
SPFB.RTS-9.18,15,20180913,154500,109270.0000000,109400.0000000,109230.0000000,109300.0000000,9622
SPFB.RTS-9.18,15,20180913,160000,109310.0000000,109370.0000000,109170.0000000,109200.0000000,7100
SPFB.RTS-9.18,15,20180913,161500,109190.0000000,109400.0000000,109160.0000000,109340.0000000,8244
SPFB.RTS-9.18,15,20180913,163000,109330.0000000,109870.0000000,109270.0000000,109850.0000000,22848
SPFB.RTS-9.18,15,20180913,164500,109860.0000000,109920.0000000,109560.0000000,109580.0000000,16546
SPFB.RTS-9.18,15,20180913,170000,109580.0000000,109670.0000000,109430.0000000,109540.0000000,9964
SPFB.RTS-9.18,15,20180913,171500,109540.0000000,109570.0000000,108900.0000000,108940.0000000,22940
SPFB.RTS-9.18,15,20180913,173000,108960.0000000,109080.0000000,107780.0000000,107950.0000000,42790
SPFB.RTS-9.18,15,20180913,174500,107950.0000000,108540.0000000,107820.0000000,108360.0000000,26536
SPFB.RTS-9.18,15,20180913,180000,108360.0000000,108470.0000000,108090.0000000,108450.0000000,10179
SPFB.RTS-9.18,15,20180913,181500,108440.0000000,108890.0000000,108150.0000000,108200.0000000,19811
SPFB.RTS-9.18,15,20180913,183000,108190.0000000,108260.0000000,107810.0000000,108040.0000000,20286
SPFB.RTS-9.18,15,20180913,190000,108130.0000000,108370.0000000,107980.0000000,108340.0000000,4783
SPFB.RTS-9.18,15,20180913,191500,108340.0000000,108480.0000000,108260.0000000,108420.0000000,4516
SPFB.RTS-9.18,15,20180913,193000,108430.0000000,108580.0000000,108310.0000000,108330.0000000,4385
SPFB.RTS-9.18,15,20180913,194500,108330.0000000,108390.0000000,108240.0000000,108320.0000000,2789
SPFB.RTS-9.18,15,20180913,200000,108340.0000000,108440.0000000,108250.0000000,108310.0000000,1958
SPFB.RTS-9.18,15,20180913,201500,108310.0000000,108350.0000000,108240.0000000,108320.0000000,1127
SPFB.RTS-9.18,15,20180913,203000,108310.0000000,108380.0000000,108280.0000000,108350.0000000,1041
SPFB.RTS-9.18,15,20180913,204500,108330.0000000,108380.0000000,108200.0000000,108210.0000000,1632
SPFB.RTS-9.18,15,20180913,210000,108220.0000000,108680.0000000,108170.0000000,108570.0000000,8267
SPFB.RTS-9.18,15,20180913,211500,108550.0000000,108640.0000000,108440.0000000,108580.0000000,2831
SPFB.RTS-9.18,15,20180913,213000,108590.0000000,108680.0000000,108510.0000000,108650.0000000,2125
SPFB.RTS-9.18,15,20180913,214500,108640.0000000,108680.0000000,108540.0000000,108570.0000000,1231
SPFB.RTS-9.18,15,20180913,220000,108570.0000000,108620.0000000,108400.0000000,108450.0000000,1605
SPFB.RTS-9.18,15,20180913,221500,108450.0000000,108510.0000000,108410.0000000,108460.0000000,1971
SPFB.RTS-9.18,15,20180913,223000,108470.0000000,108470.0000000,108280.0000000,108350.0000000,2366
SPFB.RTS-9.18,15,20180913,224500,108340.0000000,108400.0000000,108260.0000000,108280.0000000,3345
SPFB.RTS-9.18,15,20180913,230000,108280.0000000,108310.0000000,108220.0000000,108240.0000000,1604
SPFB.RTS-9.18,15,20180913,231500,108250.0000000,108260.0000000,108190.0000000,108210.0000000,703
SPFB.RTS-9.18,15,20180913,233000,108190.0000000,108270.0000000,108170.0000000,108260.0000000,1156
SPFB.RTS-9.18,15,20180913,234500,108250.0000000,108300.0000000,108220.0000000,108240.0000000,948
SPFB.RTS-9.18,15,20180914,100000,108310.0000000,109000.0000000,108310.0000000,108960.0000000,18278
SPFB.RTS-9.18,15,20180914,101500,108960.0000000,109050.0000000,108570.0000000,108870.0000000,11034
SPFB.RTS-9.18,15,20180914,103000,108850.0000000,109280.0000000,108800.0000000,109050.0000000,10250
SPFB.RTS-9.18,15,20180914,104500,109060.0000000,109080.0000000,108780.0000000,108870.0000000,6144
